Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Method,"org.eclipse.jdt.core.dom.ArrayType.clone(AST)",ArrayType.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,6,2,4,0,8,1,0,4,5,2,3,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.eclipse.jdt.core.dom.ArrayType.getComponentType()",ArrayType.java,,,,,,,,,,,,,,,,,,,,,,,,,,,14,15,0,8,2,5,7,6,2,0,4,6,2,4,2,2,2,1,0,,,,,0,,1,0,,,0.88,2,2,2,1
Public Method,"org.eclipse.jdt.core.dom.ArrayType.getDimensions()",ArrayType.java,,,,,,,,,,,,,,,,,,,,,,,,,,,8,18,0,9,3,6,10,3,2,0,5,7,3,4,2,2,2,1,0,,,,,0,,1,0,,,1.11,2,2,2,1
Public Method,"org.eclipse.jdt.core.dom.ArrayType.getElementType()",ArrayType.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,17,0,7,2,4,10,3,2,0,3,5,2,3,2,2,2,1,0,,,,,0,,1,0,,,1.43,2,2,2,1
Public Method,"org.eclipse.jdt.core.dom.ArrayType.getNodeType()",ArrayType.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Method,"org.eclipse.jdt.core.dom.ArrayType.memSize()",ArrayType.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.eclipse.jdt.core.dom.ArrayType.setComponentType(Type)",ArrayType.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,22,0,9,1,6,13,2,2,0,3,5,1,4,2,2,2,1,0,,,,,0,,1,0,,,1.44,2,2,2,1
Public Method,"org.eclipse.jdt.core.dom.ArrayType.subtreeMatch(ASTMatcher,Object)",ArrayType.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.33,1,1,1,1
Method,"org.eclipse.jdt.core.dom.ArrayType.treeSize()",ArrayType.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,1,3,0,4,1,0,1,2,1,1,2,2,2,1,0,,,,,0,,0,0,,,0.00,2,2,2,1
Public Class,"org.eclipse.jdt.core.dom.AssertStatement",AssertStatement.java,1,1,1,1,9,0,5,4,1,5,5,0,,0,0,,,,11,2,11,49,5,0,0,6,,171,14,62,17,35,95,,,,27,42,17,25,,,,,,3,3,3,1,,3,1,,72,54,1.53,16,16,16,11
Constructor,"org.eclipse.jdt.core.dom.AssertStatement.AssertStatement(AST)",AssertStatement.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,13,0,3,1,1,10,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,3.33,1,1,1,1
Method,"org.eclipse.jdt.core.dom.AssertStatement.accept0(ASTVisitor)",AssertStatement.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,8,2,5,1,5,2,0,4,6,2,4,2,2,2,1,0,,,,,0,,1,0,,,0.13,2,2,2,1
Method,"org.eclipse.jdt.core.dom.AssertStatement.clone(AST)",AssertStatement.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,10,2,8,0,11,1,0,6,7,2,5,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.eclipse.jdt.core.dom.AssertStatement.getExpression()",AssertStatement.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,14,0,8,2,5,6,6,2,0,4,6,2,4,2,2,2,1,0,,,,,0,,1,0,,,0.75,2,2,2,1
Public Method,"org.eclipse.jdt.core.dom.AssertStatement.getMessage()",AssertStatement.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,10,0,3,1,1,7,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,2.33,1,1,1,1
Public Method,"org.eclipse.jdt.core.dom.AssertStatement.getNodeType()",AssertStatement.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Method,"org.eclipse.jdt.core.dom.AssertStatement.memSize()",AssertStatement.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.eclipse.jdt.core.dom.AssertStatement.setExpression(Expression)",AssertStatement.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,19,0,7,1,4,12,2,2,0,3,5,1,4,2,2,2,1,0,,,,,0,,1,0,,,1.71,2,2,2,1
Public Method,"org.eclipse.jdt.core.dom.AssertStatement.setMessage(Expression)",AssertStatement.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,17,0,4,1,2,13,2,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,,3.25,1,1,1,1
Public Method,"org.eclipse.jdt.core.dom.AssertStatement.subtreeMatch(ASTMatcher,Object)",AssertStatement.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.33,1,1,1,1
Method,"org.eclipse.jdt.core.dom.AssertStatement.treeSize()",AssertStatement.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,1,6,1,4,0,5,1,0,1,2,1,1,3,3,3,1,0,,,,,0,,0,0,,,0.00,3,3,3,1
Public Class,"org.eclipse.jdt.core.dom.Assignment",Assignment.java,1,1,1,1,10,0,5,4,1,5,5,0,,0,0,,,,13,3,13,48,5,0,0,8,,319,23,127,56,75,181,,,,58,83,41,42,,,,,,3,3,3,1,,3,1,,79,66,1.43,21,21,21,13
Constructor,"org.eclipse.jdt.core.dom.Assignment.Assignment(AST)",Assignment.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,0,3,1,1,7,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,2.33,1,1,1,1
Public Static Class,"org.eclipse.jdt.core.dom.Assignment.Operator",Assignment.java,1,1,1,1,11,0,3,8,1,0,0,0,,1,13,,,,2,2,3,3,0,1,0,2,,117,6,48,35,30,75,,,,22,27,20,7,,,,,,1,1,1,1,,1,0,,66,66,1.56,3,3,3,3
Private Constructor,"org.eclipse.jdt.core.dom.Assignment.Operator.Operator(String)",Assignment.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,0,3,1,1,9,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,3.00,1,1,1,1
Public Static Method,"org.eclipse.jdt.core.dom.Assignment.Operator.toOperator(String)",Assignment.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,0,3,1,1,12,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,4.00,1,1,1,1
Public Method,"org.eclipse.jdt.core.dom.Assignment.Operator.toString()",Assignment.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,1.67,1,1,1,1
Method,"org.eclipse.jdt.core.dom.Assignment.accept0(ASTVisitor)",Assignment.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,8,2,5,1,5,2,0,4,6,2,4,2,2,2,1,0,,,,,0,,1,0,,,0.13,2,2,2,1
Method,"org.eclipse.jdt.core.dom.Assignment.clone(AST)",Assignment.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,8,2,6,0,12,1,0,6,7,2,5,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.eclipse.jdt.core.dom.Assignment.getLeftHandSide()",Assignment.java,,,,,,,,,,,,,,,,,,,,,,,,,,,7,14,0,8,2,5,6,6,2,0,4,6,2,4,2,2,2,1,0,,,,,0,,1,0,,,0.75,2,2,2,1
Public Method,"org.eclipse.jdt.core.dom.Assignment.getNodeType()",Assignment.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.eclipse.jdt.core.dom.Assignment.getOperator()",Assignment.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,1.67,1,1,1,1
Public Method,"org.eclipse.jdt.core.dom.Assignment.getRightHandSide()",Assignment.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,14,0,8,2,5,6,6,2,0,4,6,2,4,2,2,2,1,0,,,,,0,,1,0,,,0.75,2,2,2,1
Method,"org.eclipse.jdt.core.dom.Assignment.memSize()",Assignment.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.33,1,1,1,1
Public Method,"org.eclipse.jdt.core.dom.Assignment.setLeftHandSide(Expression)",Assignment.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,19,0,7,1,4,12,2,2,0,3,5,1,4,2,2,2,1,0,,,,,0,,1,0,,,1.71,2,2,2,1
Public Method,"org.eclipse.jdt.core.dom.Assignment.setOperator(Assignment.Operator)",Assignment.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,13,0,7,1,4,6,2,2,0,3,5,1,4,2,2,2,1,0,,,,,0,,1,0,,,0.86,2,2,2,1
Public Method,"org.eclipse.jdt.core.dom.Assignment.setRightHandSide(Expression)",Assignment.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,19,0,7,1,4,12,2,2,0,3,5,1,4,2,2,2,1,0,,,,,0,,1,0,,,1.71,2,2,2,1
Public Method,"org.eclipse.jdt.core.dom.Assignment.subtreeMatch(ASTMatcher,Object)",Assignment.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.33,1,1,1,1
Method,"org.eclipse.jdt.core.dom.Assignment.treeSize()",Assignment.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,6,1,4,0,5,1,0,1,2,1,1,3,3,3,1,0,,,,,0,,0,0,,,0.00,3,3,3,1
Class,"org.eclipse.jdt.core.dom.BindingResolver",BindingResolver.java,1,1,1,1,17,0,2,15,1,29,29,1,,0,0,,,,30,1,30,30,29,0,1,0,,586,27,89,32,26,470,,,,27,58,32,26,,,,,,1,1,1,1,,1,0,,96,96,5.28,30,30,30,30
Constructor,"org.eclipse.jdt.core.dom.BindingResolver.BindingResolver()",BindingResolver.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,2,1,0,3,1,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,,1.50,1,1,1,1
Method,"org.eclipse.jdt.core.dom.BindingResolver.findDeclaringNode(IBinding)",BindingResolver.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40,0,3,1,1,37,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,12.33,1,1,1,1
Method,"org.eclipse.jdt.core.dom.BindingResolver.findDeclaringNode(String)",BindingResolver.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,0,3,1,1,11,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,3.67,1,1,1,1
Method,"org.eclipse.jdt.core.dom.BindingResolver.getCorrespondingNode(ASTNode)",BindingResolver.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,14,0,3,1,1,11,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,3.67,1,1,1,1
Method,"org.eclipse.jdt.core.dom.BindingResolver.getMethodBinding(org.eclipse.jdt.internal.compiler.lookup.MethodBinding)",BindingResolver.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,0,3,1,1,10,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,3.33,1,1,1,1
Method,"org.eclipse.jdt.core.dom.BindingResolver.getPackageBinding(org.eclipse.jdt.internal.compiler.lookup.PackageBinding)",BindingResolver.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,0,3,1,1,10,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,3.33,1,1,1,1
Method,"org.eclipse.jdt.core.dom.BindingResolver.getTypeBinding(org.eclipse.jdt.internal.compiler.lookup.TypeBinding)",BindingResolver.java,,,,,,,,,,,,,,,,,,,,,,,,,,,11,13,0,3,1,1,10,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,3.33,1,1,1,1
Method,"org.eclipse.jdt.core.dom.BindingResolver.getVariableBinding(org.eclipse.jdt.internal.compiler.lookup.VariableBinding)",BindingResolver.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,0,3,1,1,10,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,3.33,1,1,1,1
Method,"org.eclipse.jdt.core.dom.BindingResolver.recordScope(ASTNode,BlockScope)",BindingResolver.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,2,1,0,8,0,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,,4.00,1,1,1,1
Method,"org.eclipse.jdt.core.dom.BindingResolver.resolveConstructor(ClassInstanceCreation)",BindingResolver.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21,0,3,1,1,18,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,6.00,1,1,1,1
Method,"org.eclipse.jdt.core.dom.BindingResolver.resolveConstructor(ConstructorInvocation)",BindingResolver.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21,0,3,1,1,18,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,6.00,1,1,1,1
Method,"org.eclipse.jdt.core.dom.BindingResolver.resolveConstructor(SuperConstructorInvocation)",BindingResolver.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21,0,3,1,1,18,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,6.00,1,1,1,1
Method,"org.eclipse.jdt.core.dom.BindingResolver.resolveExpressionType(Expression)",BindingResolver.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21,0,3,1,1,18,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,6.00,1,1,1,1
Method,"org.eclipse.jdt.core.dom.BindingResolver.resolveField(FieldAccess)",BindingResolver.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,0,3,1,1,17,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,5.67,1,1,1,1
Method,"org.eclipse.jdt.core.dom.BindingResolver.resolveField(SuperFieldAccess)",BindingResolver.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,0,3,1,1,17,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,5.67,1,1,1,1
Method,"org.eclipse.jdt.core.dom.BindingResolver.resolveImport(ImportDeclaration)",BindingResolver.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,0,3,1,1,17,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,5.67,1,1,1,1
Method,"org.eclipse.jdt.core.dom.BindingResolver.resolveMethod(MethodDeclaration)",BindingResolver.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,0,3,1,1,17,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,5.67,1,1,1,1
Method,"org.eclipse.jdt.core.dom.BindingResolver.resolveMethod(MethodInvocation)",BindingResolver.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,0,3,1,1,17,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,5.67,1,1,1,1
Method,"org.eclipse.jdt.core.dom.BindingResolver.resolveMethod(SuperMethodInvocation)",BindingResolver.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,0,3,1,1,17,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,5.67,1,1,1,1
Method,"org.eclipse.jdt.core.dom.BindingResolver.resolveName(Name)",BindingResolver.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,0,3,1,1,16,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,5.33,1,1,1,1
Method,"org.eclipse.jdt.core.dom.BindingResolver.resolvePackage(PackageDeclaration)",BindingResolver.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,0,3,1,1,15,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,5.00,1,1,1,1
Method,"org.eclipse.jdt.core.dom.BindingResolver.resolveType(AnonymousClassDeclaration)",BindingResolver.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21,0,3,1,1,18,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,6.00,1,1,1,1
Method,"org.eclipse.jdt.core.dom.BindingResolver.resolveType(Type)",BindingResolver.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,0,3,1,1,17,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,5.67,1,1,1,1
Method,"org.eclipse.jdt.core.dom.BindingResolver.resolveType(TypeDeclaration)",BindingResolver.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22,0,3,1,1,19,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,6.33,1,1,1,1
Method,"org.eclipse.jdt.core.dom.BindingResolver.resolveVariable(FieldDeclaration)",BindingResolver.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,0,3,1,1,17,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,5.67,1,1,1,1
Method,"org.eclipse.jdt.core.dom.BindingResolver.resolveVariable(VariableDeclaration)",BindingResolver.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,0,3,1,1,20,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,6.67,1,1,1,1
Method,"org.eclipse.jdt.core.dom.BindingResolver.resolveWellKnownType(String)",BindingResolver.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,0,3,1,1,17,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,5.67,1,1,1,1
Method,"org.eclipse.jdt.core.dom.BindingResolver.store(ASTNode,AstNode)",BindingResolver.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,0,2,1,0,11,0,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,,5.50,1,1,1,1
Protected Method,"org.eclipse.jdt.core.dom.BindingResolver.storeModificationCount(long)",BindingResolver.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,1.67,1,1,1,1
Method,"org.eclipse.jdt.core.dom.BindingResolver.updateKey(ASTNode,ASTNode)",BindingResolver.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,13,0,2,1,0,11,0,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,,5.50,1,1,1,1
Public Class,"org.eclipse.jdt.core.dom.Block",Block.java,1,1,1,1,6,0,4,2,1,4,4,0,,0,0,,,,8,1,8,46,5,0,0,3,,108,9,37,13,17,62,,,,15,25,12,13,,,,,,2,2,2,1,,3,1,,62,50,1.68,9,9,9,8
Constructor,"org.eclipse.jdt.core.dom.Block.Block(AST)",Block.java,,,,,,,,,,,,,,,,,,,,,,,,,,,11,12,0,3,1,1,9,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,3.00,1,1,1,1
Method,"org.eclipse.jdt.core.dom.Block.accept0(ASTVisitor)",Block.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,7,2,4,0,3,2,0,3,5,2,3,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Method,"org.eclipse.jdt.core.dom.Block.clone(AST)",Block.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8,0,8,2,6,0,9,1,0,5,6,2,4,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.eclipse.jdt.core.dom.Block.getNodeType()",Block.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Method,"org.eclipse.jdt.core.dom.Block.memSize()",Block.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.eclipse.jdt.core.dom.Block.statements()",Block.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,13,0,3,1,1,10,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,3.33,1,1,1,1
Public Method,"org.eclipse.jdt.core.dom.Block.subtreeMatch(ASTMatcher,Object)",Block.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.33,1,1,1,1
Method,"org.eclipse.jdt.core.dom.Block.treeSize()",Block.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,0,3,1,1,0,3,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Abstract Class,"org.eclipse.jdt.core.dom.BodyDeclaration",BodyDeclaration.java,1,1,1,1,8,0,3,5,1,2,2,4,,0,0,,,,4,1,4,37,2,0,0,2,,85,5,16,6,6,64,,,,6,11,6,5,,,,,,1,1,1,1,,2,0,,50,50,4.00,4,4,4,4
Constructor,"org.eclipse.jdt.core.dom.BodyDeclaration.BodyDeclaration(AST)",BodyDeclaration.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,12,0,3,1,1,9,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,3.00,1,1,1,1
Public Method,"org.eclipse.jdt.core.dom.BodyDeclaration.getJavadoc()",BodyDeclaration.java,,,,,,,,,,,,,,,,,,,,,,,,,,,21,8,0,3,1,1,5,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,1.67,1,1,1,1
Method,"org.eclipse.jdt.core.dom.BodyDeclaration.memSize()",BodyDeclaration.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.eclipse.jdt.core.dom.BodyDeclaration.setJavadoc(Javadoc)",BodyDeclaration.java,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10,0,4,1,2,6,2,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,,1.50,1,1,1,1
Public Class,"org.eclipse.jdt.core.dom.BooleanLiteral",BooleanLiteral.java,1,1,1,1,6,0,3,2,1,3,3,0,,0,0,,,,9,1,9,44,5,0,0,4,,110,10,35,12,15,65,,,,15,25,12,13,,,,,,1,1,1,1,,3,0,,77,66,1.86,9,9,9,9
Constructor,"org.eclipse.jdt.core.dom.BooleanLiteral.BooleanLiteral(AST)",BooleanLiteral.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,0,3,1,1,8,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,2.67,1,1,1,1
Method,"org.eclipse.jdt.core.dom.BooleanLiteral.accept0(ASTVisitor)",BooleanLiteral.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,2,0,2,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.eclipse.jdt.core.dom.BooleanLiteral.booleanValue()",BooleanLiteral.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10,0,3,1,1,7,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,2.33,1,1,1,1
Method,"org.eclipse.jdt.core.dom.BooleanLiteral.clone(AST)",BooleanLiteral.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,2,4,0,7,1,0,4,5,2,3,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.eclipse.jdt.core.dom.BooleanLiteral.getNodeType()",BooleanLiteral.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Method,"org.eclipse.jdt.core.dom.BooleanLiteral.memSize()",BooleanLiteral.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.eclipse.jdt.core.dom.BooleanLiteral.setBooleanValue(boolean)",BooleanLiteral.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,0,4,1,2,7,2,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,,1.75,1,1,1,1
Public Method,"org.eclipse.jdt.core.dom.BooleanLiteral.subtreeMatch(ASTMatcher,Object)",BooleanLiteral.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.33,1,1,1,1
Method,"org.eclipse.jdt.core.dom.BooleanLiteral.treeSize()",BooleanLiteral.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"org.eclipse.jdt.core.dom.BreakStatement",BreakStatement.java,1,1,1,1,7,0,4,3,1,4,4,0,,0,0,,,,9,1,9,47,5,0,0,4,,120,10,41,13,20,69,,,,17,28,13,15,,,,,,2,2,2,1,,3,1,,66,44,1.68,11,11,11,9
Constructor,"org.eclipse.jdt.core.dom.BreakStatement.BreakStatement(AST)",BreakStatement.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,0,3,1,1,9,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,,3.00,1,1,1,1
Method,"org.eclipse.jdt.core.dom.BreakStatement.accept0(ASTVisitor)",BreakStatement.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,7,2,4,0,4,2,0,3,5,2,3,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
