project,Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclMethod,CountDeclMethodAll,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,is_gc
wicket,Public Class,org.apache.wicket.examples.linkomatic.Page3,1.0,1.0,1.0,1.0,9.0,0.0,4.0,5.0,1.0,3.0,0.0,0.0,0.0,1.0,353.0,1.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,7.0,2.0,1.0,10.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,1.43,1,1,1,1,False
wicket,Public Class,org.apache.wicket.examples.linkomatic.Popup,1.0,1.0,1.0,1.0,7.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,353.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,7.0,2.0,1.0,8.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,1.14,1,1,1,1,False
wicket,Public Class,org.apache.wicket.examples.navomatic.NavomaticApplication,1.0,1.0,1.0,1.0,6.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,115.0,2.0,0.0,0.0,0.0,0.0,2.0,25.0,3.0,11.0,4.0,1.0,11.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,2,2,2,2,False
wicket,Public Class,org.apache.wicket.examples.navomatic.NavomaticBorder,1.0,1.0,1.0,1.0,12.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,283.0,1.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,9.0,2.0,3.0,11.0,3.0,5.0,2.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,1.22,1,1,1,1,False
wicket,Public Class,org.apache.wicket.examples.navomatic.Page1,1.0,1.0,1.0,1.0,7.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,353.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,7.0,2.0,1.0,8.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,1.14,1,1,1,1,False
wicket,Public Class,org.apache.wicket.examples.navomatic.Page2,1.0,1.0,1.0,1.0,7.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,353.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,7.0,2.0,1.0,8.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,1.14,1,1,1,1,False
wicket,Public Class,org.apache.wicket.examples.navomatic.Page3,1.0,1.0,1.0,1.0,7.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,353.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,7.0,2.0,1.0,8.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,1.14,1,1,1,1,False
wicket,Public Class,org.apache.wicket.examples.nested.Home,1.0,1.0,1.0,1.0,34.0,1.0,24.0,8.0,1.0,7.0,0.0,0.0,0.0,3.0,355.0,3.0,0.0,0.0,2.0,0.0,1.0,115.0,7.0,77.0,18.0,49.0,31.0,39.0,47.0,20.0,3.0,3.0,3.0,1.0,6.0,2.0,0.0,0.0,0.4,5,5,5,3,False
wicket,Anonymous Class,org.apache.wicket.examples.nested.Home.Home.(Anon_1),2.0,2.0,2.0,1.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,362.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,9.0,2.0,6.0,0.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,9.0,0.0,0.0,0.0,0.0,2,2,2,1,False
wicket,Anonymous Class,org.apache.wicket.examples.nested.Home.Home.(Anon_2),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,300.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Anonymous Class,org.apache.wicket.examples.nested.Home.Home.(Anon_3),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,300.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Public Class,org.apache.wicket.examples.nested.NestedApplication,1.0,1.0,1.0,1.0,7.0,0.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,3.0,116.0,3.0,0.0,0.0,0.0,1.0,2.0,35.0,3.0,17.0,6.0,3.0,15.0,3.0,7.0,4.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.88,3,3,3,3,False
wicket,Public Class,org.apache.wicket.examples.nested.RecursivePanel,1.0,1.0,1.0,1.0,14.0,0.0,6.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,277.0,1.0,0.0,0.0,0.0,0.0,1.0,85.0,3.0,40.0,12.0,19.0,42.0,17.0,23.0,10.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,1.05,1,1,1,1,False
wicket,Private Static Class,org.apache.wicket.examples.nested.RecursivePanel.Rows,1.0,1.0,1.0,1.0,26.0,0.0,13.0,12.0,1.0,3.0,0.0,0.0,0.0,2.0,303.0,2.0,0.0,0.0,0.0,1.0,1.0,61.0,2.0,31.0,10.0,16.0,28.0,14.0,18.0,8.0,2.0,2.0,2.0,1.0,6.0,1.0,0.0,0.0,0.9,3,3,3,2,False
wicket,Public Class,org.apache.wicket.examples.niceurl.Home,1.0,1.0,1.0,1.0,11.0,0.0,6.0,4.0,1.0,7.0,0.0,0.0,0.0,2.0,354.0,2.0,0.0,0.0,0.0,0.0,2.0,32.0,2.0,17.0,4.0,7.0,13.0,7.0,10.0,3.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.76,2,2,2,2,False
wicket,Public Class,org.apache.wicket.examples.niceurl.NiceUrlApplication,1.0,1.0,1.0,1.0,12.0,1.0,7.0,4.0,1.0,9.0,0.0,0.0,0.0,5.0,118.0,5.0,0.0,0.0,1.0,2.0,2.0,78.0,9.0,41.0,10.0,17.0,28.0,14.0,21.0,8.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.68,5,5,5,5,False
wicket,Anonymous Class,org.apache.wicket.examples.niceurl.NiceUrlApplication.newRequestCycleProcessor.(Anon_1),1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,18.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,8.0,1.0,5.0,0.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Public Class,org.apache.wicket.examples.niceurl.NiceUrlTest,1.0,1.0,1.0,1.0,11.0,0.0,7.0,4.0,1.0,10.0,0.0,0.0,0.0,8.0,8.0,8.0,1.0,0.0,0.0,1.0,7.0,111.0,8.0,62.0,11.0,33.0,41.0,34.0,43.0,10.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.66,8,8,8,8,False
wicket,Public Class,org.apache.wicket.examples.niceurl.Page1,1.0,1.0,1.0,1.0,9.0,0.0,4.0,5.0,1.0,3.0,0.0,0.0,0.0,1.0,353.0,1.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,7.0,2.0,1.0,10.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,1.43,1,1,1,1,False
wicket,Public Class,org.apache.wicket.examples.niceurl.Page2,3.0,3.0,3.0,1.0,33.0,5.0,23.0,5.0,1.0,5.0,1.0,0.0,0.0,1.0,353.0,1.0,1.0,0.0,0.0,0.0,1.0,43.0,6.0,27.0,9.0,17.0,10.0,15.0,19.0,9.0,3.0,3.0,3.0,1.0,6.0,1.0,0.0,0.0,0.37,3,3,3,1,False
wicket,Public Class,org.apache.wicket.examples.niceurl.Page2QP,1.0,1.0,1.0,1.0,9.0,0.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,354.0,1.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,7.0,2.0,1.0,12.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,1.71,1,1,1,1,False
wicket,Public Class,org.apache.wicket.examples.niceurl.mounted.Page3,1.0,1.0,1.0,1.0,9.0,0.0,4.0,5.0,1.0,3.0,0.0,0.0,0.0,1.0,353.0,1.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,7.0,2.0,1.0,10.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,1.43,1,1,1,1,False
wicket,Public Class,org.apache.wicket.examples.niceurl.mounted.Page4,1.0,1.0,1.0,1.0,9.0,0.0,4.0,5.0,1.0,3.0,0.0,0.0,0.0,1.0,353.0,1.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,7.0,2.0,1.0,10.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,1.43,1,1,1,1,False
wicket,Public Class,org.apache.wicket.examples.niceurl.mounted.Page5,7.0,7.0,7.0,1.0,54.0,6.0,43.0,5.0,1.0,5.0,0.0,0.0,0.0,1.0,353.0,1.0,1.0,0.0,0.0,0.0,1.0,64.0,7.0,47.0,13.0,29.0,10.0,27.0,35.0,15.0,7.0,7.0,7.0,1.0,6.0,3.0,0.0,0.0,0.21,7,7,7,1,False
wicket,Public Class,org.apache.wicket.examples.panels.signin.CookieTest,1.0,1.0,1.0,1.0,24.0,3.0,16.0,3.0,1.0,19.0,0.0,0.0,0.0,6.0,6.0,6.0,5.0,0.0,0.0,1.0,5.0,164.0,29.0,107.0,28.0,68.0,28.0,60.0,76.0,30.0,4.0,4.0,4.0,3.0,2.0,2.0,40.0,40.0,0.26,11,11,11,8,False
wicket,Anonymous Class,org.apache.wicket.examples.panels.signin.CookieTest.setUp.(Anon_1),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,286.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Public Class,org.apache.wicket.examples.panels.signin.MockPage,1.0,1.0,1.0,1.0,8.0,0.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,350.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,6.0,2.0,0.0,8.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.33,1,1,1,1,False
wicket,Public Abstract Class,org.apache.wicket.examples.panels.signin.SignInPanel,1.0,1.0,1.0,1.0,10.0,0.0,4.0,5.0,1.0,6.0,3.0,0.0,0.0,9.0,285.0,9.0,4.0,0.0,0.0,0.0,9.0,199.0,25.0,82.0,23.0,36.0,92.0,32.0,46.0,21.0,1.0,1.0,1.0,1.0,6.0,0.0,81.0,75.0,1.12,8,8,8,8,False
wicket,Public Class,org.apache.wicket.examples.panels.signin.SignInPanel.SignInForm,2.0,2.0,2.0,1.0,29.0,3.0,16.0,10.0,1.0,9.0,0.0,0.0,0.0,2.0,356.0,2.0,1.0,0.0,0.0,0.0,2.0,70.0,9.0,37.0,8.0,21.0,24.0,14.0,19.0,6.0,3.0,3.0,3.0,1.0,5.0,2.0,50.0,50.0,0.65,4,4,4,2,False
wicket,Public Class,org.apache.wicket.examples.portlet.menu.EditPage,4.0,4.0,4.0,4.0,51.0,0.0,48.0,3.0,1.0,11.0,0.0,0.0,1.0,1.0,350.0,1.0,1.0,0.0,0.0,0.0,1.0,82.0,4.0,63.0,15.0,36.0,15.0,27.0,36.0,16.0,4.0,4.0,4.0,4.0,5.0,3.0,0.0,0.0,0.24,4,4,4,4,False
wicket,Anonymous Class,org.apache.wicket.examples.portlet.menu.EditPage.(Anon_1),1.0,1.0,1.0,1.0,7.0,0.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,16.0,1.0,9.0,0.0,4.0,6.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.67,2,2,2,2,False
wicket,Anonymous Class,org.apache.wicket.examples.portlet.menu.EditPage.EditPage.(Anon_2),2.0,2.0,2.0,1.0,22.0,0.0,19.0,3.0,1.0,6.0,0.0,0.0,0.0,1.0,355.0,1.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,21.0,3.0,14.0,3.0,8.0,10.0,4.0,2.0,2.0,2.0,1.0,5.0,1.0,0.0,0.0,0.14,2,2,2,1,False
wicket,Public Class,org.apache.wicket.examples.portlet.menu.ExampleApplication,1.0,1.0,1.0,1.0,10.0,0.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,5.0,0.0,0.0,0.0,6.0,84.0,8.0,37.0,13.0,10.0,39.0,15.0,22.0,12.0,1.0,1.0,1.0,1.0,1.0,0.0,66.0,66.0,1.05,6,6,6,6,False
wicket,Public Class,org.apache.wicket.examples.portlet.menu.HeaderPage,1.0,1.0,1.0,1.0,15.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,350.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,18.0,5.0,9.0,6.0,5.0,8.0,5.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.33,1,1,1,1,False
wicket,Anonymous Class,org.apache.wicket.examples.portlet.menu.HeaderPage.HeaderPage.(Anon_1),1.0,1.0,1.0,1.0,8.0,0.0,8.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,300.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,10.0,3.0,7.0,0.0,4.0,5.0,3.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Public Class,org.apache.wicket.examples.portlet.menu.MenuPage,1.0,1.0,1.0,1.0,29.0,1.0,28.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,350.0,1.0,0.0,0.0,0.0,0.0,1.0,38.0,1.0,31.0,11.0,18.0,6.0,11.0,15.0,10.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.19,1,1,1,1,False
wicket,Anonymous Class,org.apache.wicket.examples.portlet.menu.MenuPage.MenuPage.(Anon_1),1.0,1.0,1.0,1.0,21.0,0.0,21.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,284.0,1.0,0.0,0.0,0.0,1.0,0.0,24.0,1.0,23.0,9.0,16.0,0.0,10.0,12.0,8.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Anonymous Class,org.apache.wicket.examples.portlet.menu.MenuPage.MenuPage.(Anon_1).populateItem.(Anon_2),1.0,1.0,1.0,1.0,9.0,0.0,9.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,300.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,11.0,5.0,8.0,0.0,4.0,5.0,4.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Public Class,org.apache.wicket.examples.portlet.menu.WicketExamplesMenuApplication,2.0,2.0,2.0,1.0,11.0,0.0,8.0,3.0,1.0,8.0,0.0,1.0,2.0,3.0,113.0,2.0,0.0,0.0,0.0,1.0,2.0,48.0,4.0,32.0,10.0,11.0,12.0,11.0,17.0,7.0,3.0,3.0,3.0,1.0,3.0,1.0,50.0,50.0,0.38,6,6,6,3,False
wicket,Public Class,org.apache.wicket.examples.portlet.menu.WicketExamplesMenuPortlet,7.0,7.0,9.0,2.0,42.0,1.0,38.0,3.0,1.0,3.0,0.0,0.0,8.0,6.0,27.0,6.0,0.0,0.0,0.0,5.0,1.0,291.0,14.0,250.0,46.0,136.0,27.0,88.0,126.0,35.0,25.0,25.0,32.0,6.0,3.0,9.0,66.0,66.0,0.11,44,44,55,17,False
wicket,Public Class,org.apache.wicket.examples.pub.Home,1.0,1.0,1.0,1.0,86.0,4.0,65.0,17.0,1.0,6.0,0.0,0.0,0.0,1.0,353.0,1.0,0.0,0.0,0.0,0.0,1.0,95.0,4.0,68.0,5.0,41.0,23.0,19.0,28.0,11.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.34,1,1,1,1,False
wicket,Anonymous Class,org.apache.wicket.examples.pub.Home.Home.(Anon_1),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,300.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Anonymous Class,org.apache.wicket.examples.pub.Home.Home.(Anon_2),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,300.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Anonymous Class,org.apache.wicket.examples.pub.Home.Home.(Anon_3),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,300.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Anonymous Class,org.apache.wicket.examples.pub.Home.Home.(Anon_4),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,300.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Anonymous Class,org.apache.wicket.examples.pub.Home.Home.(Anon_5),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,300.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Anonymous Class,org.apache.wicket.examples.pub.Home.Home.(Anon_6),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,300.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Anonymous Class,org.apache.wicket.examples.pub.Home.Home.(Anon_7),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,300.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Public Class,org.apache.wicket.examples.pub.PubApplication,1.0,1.0,1.0,1.0,6.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,115.0,2.0,0.0,0.0,0.0,0.0,2.0,24.0,2.0,11.0,4.0,1.0,11.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,2,2,2,2,False
wicket,Public Class,org.apache.wicket.examples.pub2.Home,1.0,1.0,1.0,1.0,84.0,3.0,64.0,17.0,1.0,5.0,0.0,0.0,0.0,1.0,353.0,1.0,0.0,0.0,0.0,0.0,1.0,93.0,3.0,67.0,5.0,40.0,23.0,18.0,27.0,11.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.34,1,1,1,1,False
wicket,Anonymous Class,org.apache.wicket.examples.pub2.Home.Home.(Anon_1),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,300.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Anonymous Class,org.apache.wicket.examples.pub2.Home.Home.(Anon_2),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,300.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Anonymous Class,org.apache.wicket.examples.pub2.Home.Home.(Anon_3),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,300.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Anonymous Class,org.apache.wicket.examples.pub2.Home.Home.(Anon_4),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,300.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Anonymous Class,org.apache.wicket.examples.pub2.Home.Home.(Anon_5),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,300.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Anonymous Class,org.apache.wicket.examples.pub2.Home.Home.(Anon_6),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,300.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Anonymous Class,org.apache.wicket.examples.pub2.Home.Home.(Anon_7),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,300.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Public Class,org.apache.wicket.examples.pub2.PubApplication,1.0,1.0,1.0,1.0,6.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,115.0,2.0,0.0,0.0,0.0,0.0,2.0,24.0,2.0,11.0,4.0,1.0,11.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,2,2,2,2,False
wicket,Public Class,org.apache.wicket.examples.repeater.AjaxDataTablePage,1.0,1.0,1.0,1.0,27.0,3.0,21.0,3.0,1.0,6.0,0.0,0.0,0.0,1.0,358.0,1.0,0.0,0.0,0.0,0.0,1.0,33.0,3.0,24.0,3.0,15.0,6.0,9.0,12.0,4.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,0.25,1,1,1,1,False
wicket,Anonymous Class,org.apache.wicket.examples.repeater.AjaxDataTablePage.AjaxDataTablePage.(Anon_1),1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Public Class,org.apache.wicket.examples.repeater.BasePage,1.0,1.0,1.0,1.0,12.0,0.0,8.0,3.0,1.0,4.0,11.0,0.0,0.0,4.0,357.0,4.0,1.0,0.0,0.0,0.0,4.0,87.0,7.0,52.0,8.0,20.0,28.0,13.0,23.0,11.0,2.0,2.0,2.0,1.0,7.0,1.0,25.0,25.0,0.54,5,5,5,4,False
wicket,Class,org.apache.wicket.examples.repeater.BasePage.ActionPanel,1.0,1.0,1.0,1.0,18.0,0.0,12.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,277.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,15.0,2.0,6.0,9.0,3.0,6.0,3.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.6,1,1,1,1,False
wicket,Anonymous Class,org.apache.wicket.examples.repeater.BasePage.ActionPanel.ActionPanel.(Anon_1),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,300.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Anonymous Class,org.apache.wicket.examples.repeater.BasePage.setSelected.(Anon_2),1.0,1.0,1.0,1.0,5.0,1.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,9.0,2.0,7.0,0.0,4.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1,1,1,1,False
wicket,Public Class,org.apache.wicket.examples.repeater.Contact,1.0,1.0,1.0,1.0,8.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,5.0,0.0,0.0,0.0,14.0,157.0,22.0,84.0,21.0,26.0,51.0,23.0,41.0,21.0,4.0,4.0,7.0,4.0,1.0,1.0,75.0,70.0,0.61,17,17,20,17,False
wicket,Public Class,org.apache.wicket.examples.repeater.ContactDataProvider,1.0,1.0,1.0,1.0,7.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,4.0,52.0,5.0,22.0,6.0,4.0,25.0,4.0,10.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.14,5,5,5,5,False
