project,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,is_gc
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.field.FieldPointer,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,4.0,0.0,,0.0,0.0,4.0,1.0,4.0,8.0,4.0,1.0,4.0,8.0,0.0,0.0,0.0,4.0,42.0,4.0,25.0,9.0,12.0,16.0,10.0,16.0,8.0,1.0,1.0,1.0,1.0,2.0,1.0,50.0,50.0,0.64,4,4,4,4,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.field.FieldSearchIndex,1.0,1.0,1.0,1.0,12.0,1.0,11.0,0.0,2.0,12.0,0.0,,1.0,1.0,10.0,3.0,11.0,15.0,10.0,3.0,11.0,15.0,0.0,1.0,0.0,10.0,308.0,49.0,231.0,67.0,130.0,33.0,94.0,147.0,69.0,3.0,3.0,4.0,1.0,2.0,2.0,81.0,61.0,0.14,14,14,15,11,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.field.FieldSearchIndex.(Anon_1),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,1.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.field.FieldSearchIndex.FieldSearchIndex.(Anon_2),2.0,2.0,2.0,1.0,11.0,2.0,9.0,0.0,2.0,4.0,0.0,,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,13.0,2.0,11.0,3.0,9.0,0.0,5.0,7.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2,2,2,1,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.field.FieldSearchIndex.SearchCriteria,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,,2.0,0.0,11.0,5.0,13.0,13.0,11.0,5.0,13.0,13.0,0.0,1.0,0.0,12.0,72.0,13.0,50.0,19.0,21.0,9.0,22.0,36.0,19.0,1.0,1.0,2.0,1.0,1.0,0.0,83.0,81.0,0.18,13,13,14,13,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.field.FieldSearchIndex.SearchCriteriaToBtreeVisitorAdapter,3.0,3.0,3.0,3.0,12.0,1.0,11.0,0.0,2.0,8.0,4.0,,0.0,0.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,0.0,0.0,1.0,3.0,49.0,9.0,40.0,12.0,20.0,0.0,14.0,25.0,10.0,7.0,7.0,7.0,7.0,1.0,3.0,0.0,0.0,0.0,10,10,10,9,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.field.FieldSearchIndex.asList.(Anon_7),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,2.0,0.0,,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,12.0,1.0,11.0,0.0,9.0,0.0,3.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2,2,2,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.field.FieldSearchIndex.findAll.(Anon_5),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,2.0,0.0,,0.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,7.0,0.0,7.0,0.0,6.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1,1,1,1,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.field.FieldSearchIndex.findAll.(Anon_6),1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,2.0,0.0,,0.0,0.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,11.0,2.0,9.0,0.0,8.0,0.0,4.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1,1,1,1,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.field.FieldSearchIndex.findBest.(Anon_3),2.0,2.0,2.0,1.0,8.0,0.0,8.0,0.0,1.0,2.0,0.0,,0.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,10.0,0.0,10.0,1.0,8.0,0.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2,2,2,1,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.field.FieldSearchIndex.visitAll.(Anon_4),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,3.0,0.0,,0.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,6.0,0.0,6.0,0.0,5.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1,1,1,1,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.field.FieldSearchKey,1.0,1.0,1.0,1.0,9.0,0.0,7.0,1.0,2.0,10.0,0.0,,1.0,0.0,9.0,3.0,10.0,14.0,9.0,3.0,10.0,14.0,0.0,2.0,0.0,8.0,128.0,17.0,82.0,28.0,48.0,35.0,40.0,57.0,25.0,3.0,3.0,4.0,1.0,2.0,2.0,76.0,60.0,0.43,14,14,15,10,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.field.FieldShort,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,4.0,0.0,,0.0,0.0,4.0,1.0,4.0,8.0,4.0,1.0,4.0,8.0,0.0,0.0,0.0,4.0,46.0,4.0,25.0,9.0,12.0,20.0,10.0,16.0,8.0,1.0,1.0,1.0,1.0,2.0,1.0,50.0,50.0,0.8,4,4,4,4,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.field.FieldString,1.0,1.0,1.0,1.0,8.0,0.0,8.0,0.0,2.0,6.0,0.0,,0.0,2.0,6.0,2.0,6.0,10.0,6.0,2.0,6.0,10.0,0.0,0.0,0.0,6.0,83.0,7.0,59.0,18.0,35.0,21.0,25.0,38.0,16.0,4.0,4.0,5.0,1.0,2.0,3.0,66.0,66.0,0.36,10,10,11,6,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.field.StructDef,1.0,1.0,1.0,1.0,8.0,0.0,7.0,0.0,1.0,21.0,0.0,,4.0,0.0,37.0,18.0,41.0,41.0,37.0,18.0,41.0,41.0,2.0,7.0,2.0,30.0,451.0,68.0,341.0,81.0,198.0,57.0,147.0,239.0,93.0,10.0,10.0,11.0,7.0,1.0,2.0,92.0,79.0,0.17,74,72,78,53,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.field.StructDef.StructDef.(Anon_1),1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,2.0,6.0,0.0,,0.0,0.0,8.0,0.0,8.0,8.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,8.0,68.0,10.0,58.0,3.0,45.0,3.0,19.0,32.0,11.0,5.0,5.0,5.0,3.0,1.0,2.0,0.0,0.0,0.05,13,13,14,10,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.indexer.ClassFileToIndexConverter,6.0,4.0,7.0,2.0,31.0,3.0,25.0,3.0,1.0,52.0,0.0,,2.0,9.0,24.0,2.0,26.0,26.0,24.0,2.0,26.0,26.0,0.0,22.0,1.0,3.0,889.0,111.0,684.0,171.0,522.0,104.0,368.0,497.0,178.0,21.0,21.0,26.0,8.0,1.0,4.0,86.0,40.0,0.15,167,120,185,60,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.indexer.ClassFileToIndexConverter.TypeParameter,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,7.0,5.0,2.0,0.0,3.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,100.0,100.0,0.0,1,1,1,1,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.indexer.FileStateCache,1.0,1.0,1.0,1.0,9.0,0.0,4.0,4.0,1.0,1.0,0.0,,2.0,0.0,4.0,1.0,6.0,6.0,4.0,1.0,6.0,6.0,0.0,1.0,0.0,5.0,83.0,6.0,29.0,8.0,11.0,48.0,7.0,18.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,33.0,1.66,6,6,6,6,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.indexer.GenericSignatures,3.0,3.0,3.0,1.0,18.0,1.0,13.0,2.0,1.0,5.0,0.0,,3.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,2.0,77.0,9.0,44.0,15.0,30.0,24.0,26.0,36.0,16.0,6.0,6.0,6.0,1.0,1.0,2.0,0.0,0.0,0.55,10,10,10,3,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.indexer.HierarchicalASTVisitor,1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,112.0,0.0,,0.0,0.0,224.0,0.0,224.0,429.0,224.0,0.0,224.0,429.0,0.0,0.0,0.0,224.0,1211.0,239.0,871.0,423.0,223.0,101.0,223.0,448.0,225.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.12,224,224,224,224,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.indexer.IndexTester,6.0,6.0,7.0,4.0,34.0,6.0,27.0,5.0,1.0,17.0,0.0,,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,1.0,8.0,0.0,1.0,439.0,91.0,326.0,71.0,228.0,64.0,166.0,241.0,75.0,29.0,29.0,35.0,29.0,1.0,3.0,0.0,0.0,0.2,61,61,71,40,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.indexer.IndexTester.TypeAnnotationWrapper,3.0,3.0,3.0,3.0,14.0,2.0,11.0,0.0,1.0,2.0,0.0,,0.0,0.0,4.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,0.0,0.0,0.0,4.0,66.0,15.0,51.0,15.0,28.0,0.0,22.0,35.0,12.0,9.0,9.0,9.0,9.0,1.0,1.0,0.0,0.0,0.0,12,12,12,12,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.indexer.Indexer,5.0,5.0,5.0,1.0,32.0,2.0,26.0,5.0,1.0,51.0,0.0,,3.0,10.0,25.0,11.0,28.0,30.0,25.0,11.0,28.0,30.0,0.0,13.0,1.0,14.0,1032.0,121.0,768.0,203.0,552.0,191.0,364.0,541.0,203.0,23.0,23.0,25.0,9.0,1.0,8.0,88.0,79.0,0.25,149,147,158,54,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.indexer.IndexerEvent,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,,1.0,0.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,0.0,1.0,0.0,2.0,28.0,3.0,12.0,5.0,3.0,13.0,4.0,8.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,0.0,1.08,3,3,3,3,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.indexer.Messages,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,24.0,1.0,9.0,5.0,2.0,15.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0,2.0,0.0,100.0,100.0,1.67,1,1,1,1,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.indexer.Package,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,,6.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,6.0,45.0,6.0,26.0,9.0,11.0,16.0,9.0,17.0,9.0,2.0,2.0,2.0,1.0,1.0,1.0,50.0,16.0,0.62,7,7,7,6,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.indexer.WorkspaceSnapshot,4.0,4.0,4.0,2.0,19.0,2.0,16.0,0.0,1.0,9.0,0.0,,6.0,1.0,4.0,1.0,10.0,10.0,4.0,1.0,10.0,10.0,0.0,6.0,0.0,4.0,231.0,36.0,172.0,51.0,113.0,25.0,75.0,127.0,55.0,15.0,15.0,16.0,7.0,1.0,6.0,75.0,65.0,0.15,44,44,45,24,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.java.FileFingerprint,2.0,2.0,2.0,1.0,10.0,0.0,8.0,1.0,1.0,3.0,0.0,,3.0,4.0,12.0,3.0,15.0,15.0,12.0,3.0,15.0,15.0,1.0,3.0,0.0,11.0,244.0,37.0,169.0,58.0,103.0,44.0,89.0,130.0,55.0,7.0,7.0,8.0,7.0,1.0,4.0,60.0,46.0,0.26,34,34,37,28,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.java.FileFingerprint.FingerprintTestResult,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,,0.0,0.0,5.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,0.0,0.0,0.0,5.0,30.0,5.0,25.0,10.0,9.0,2.0,11.0,17.0,9.0,1.0,1.0,1.0,1.0,1.0,0.0,40.0,40.0,0.08,5,5,5,5,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.java.IndexFilter,1.0,1.0,1.0,1.0,9.0,0.0,3.0,6.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,41.0,2.0,9.0,4.0,3.0,30.0,3.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.33,2,2,2,2,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.java.JavaIndex,1.0,1.0,1.0,1.0,8.0,0.0,6.0,1.0,1.0,44.0,0.0,,10.0,11.0,12.0,3.0,22.0,22.0,12.0,3.0,22.0,22.0,2.0,0.0,0.0,20.0,276.0,42.0,188.0,60.0,110.0,49.0,101.0,141.0,58.0,6.0,6.0,6.0,3.0,1.0,3.0,77.0,67.0,0.26,34,34,35,24,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.java.JavaIndex.(Anon_1),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,1.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.java.JavaIndex.BestResourceFile,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,3.0,0.0,,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,9.0,1.0,8.0,4.0,1.0,0.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2,2,2,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.java.JavaNames,2.0,1.0,2.0,1.0,12.0,0.0,8.0,3.0,1.0,8.0,0.0,,14.0,6.0,0.0,0.0,14.0,14.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,14.0,203.0,25.0,123.0,39.0,80.0,66.0,72.0,99.0,39.0,14.0,5.0,14.0,3.0,1.0,3.0,0.0,0.0,0.54,35,26,37,16,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.java.NdAnnotation,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,6.0,1.0,,0.0,3.0,6.0,0.0,6.0,10.0,6.0,0.0,6.0,10.0,0.0,0.0,0.0,6.0,53.0,8.0,32.0,13.0,12.0,13.0,15.0,22.0,11.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.41,6,6,6,6,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.java.NdAnnotationValuePair,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,6.0,0.0,,0.0,3.0,5.0,0.0,5.0,9.0,5.0,0.0,5.0,9.0,0.0,0.0,0.0,5.0,50.0,7.0,27.0,11.0,9.0,16.0,12.0,18.0,9.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.59,5,5,5,5,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.java.NdBinding,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,6.0,3.0,,0.0,3.0,12.0,0.0,12.0,30.0,12.0,0.0,12.0,30.0,0.0,1.0,0.0,11.0,101.0,16.0,63.0,26.0,28.0,22.0,29.0,45.0,23.0,2.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,0.35,14,14,14,12,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.java.NdComplexTypeSignature,1.0,1.0,1.0,1.0,8.0,0.0,6.0,0.0,1.0,11.0,0.0,,0.0,6.0,15.0,0.0,15.0,47.0,15.0,0.0,15.0,47.0,0.0,1.0,0.0,14.0,191.0,30.0,129.0,40.0,68.0,34.0,58.0,88.0,32.0,8.0,8.0,8.0,3.0,4.0,2.0,0.0,0.0,0.26,28,28,28,19,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.java.NdConstant,3.0,1.0,3.0,3.0,9.0,0.0,8.0,0.0,1.0,19.0,13.0,,1.0,5.0,5.0,0.0,6.0,24.0,5.0,0.0,6.0,24.0,0.0,0.0,1.0,5.0,93.0,9.0,62.0,15.0,37.0,23.0,28.0,37.0,12.0,11.0,3.0,11.0,11.0,3.0,1.0,100.0,100.0,0.37,16,8,16,15,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.java.NdConstantAnnotation,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,5.0,0.0,,0.0,2.0,4.0,0.0,4.0,28.0,4.0,0.0,4.0,28.0,0.0,0.0,0.0,4.0,42.0,6.0,23.0,10.0,7.0,13.0,9.0,14.0,7.0,1.0,1.0,1.0,1.0,4.0,0.0,100.0,100.0,0.57,4,4,4,4,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.java.NdConstantArray,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,4.0,0.0,,0.0,2.0,4.0,0.0,4.0,28.0,4.0,0.0,4.0,28.0,0.0,0.0,0.0,4.0,42.0,6.0,23.0,10.0,7.0,13.0,9.0,14.0,7.0,1.0,1.0,1.0,1.0,4.0,0.0,100.0,100.0,0.57,4,4,4,4,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.java.NdConstantBoolean,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,5.0,0.0,,1.0,2.0,5.0,0.0,6.0,30.0,5.0,0.0,6.0,30.0,0.0,0.0,1.0,5.0,52.0,8.0,31.0,13.0,11.0,13.0,13.0,20.0,10.0,2.0,2.0,2.0,1.0,4.0,0.0,100.0,100.0,0.42,7,7,7,6,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.java.NdConstantByte,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,5.0,0.0,,1.0,2.0,5.0,0.0,6.0,30.0,5.0,0.0,6.0,30.0,0.0,0.0,1.0,5.0,52.0,8.0,31.0,13.0,11.0,13.0,13.0,20.0,10.0,1.0,1.0,1.0,1.0,4.0,0.0,100.0,100.0,0.42,6,6,6,6,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.java.NdConstantChar,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,5.0,0.0,,1.0,2.0,5.0,0.0,6.0,30.0,5.0,0.0,6.0,30.0,0.0,0.0,1.0,5.0,52.0,8.0,31.0,13.0,11.0,13.0,13.0,20.0,10.0,1.0,1.0,1.0,1.0,4.0,0.0,100.0,100.0,0.42,6,6,6,6,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.java.NdConstantClass,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,5.0,0.0,,1.0,2.0,5.0,0.0,6.0,30.0,5.0,0.0,6.0,30.0,0.0,0.0,1.0,5.0,52.0,8.0,31.0,13.0,11.0,13.0,13.0,20.0,10.0,1.0,1.0,1.0,1.0,4.0,0.0,100.0,100.0,0.42,6,6,6,6,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.java.NdConstantDouble,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,5.0,0.0,,1.0,2.0,5.0,0.0,6.0,30.0,5.0,0.0,6.0,30.0,0.0,0.0,1.0,5.0,52.0,8.0,31.0,13.0,11.0,13.0,13.0,20.0,10.0,1.0,1.0,1.0,1.0,4.0,0.0,100.0,100.0,0.42,6,6,6,6,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.java.NdConstantEnum,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,7.0,0.0,,1.0,3.0,7.0,0.0,8.0,32.0,7.0,0.0,8.0,32.0,0.0,0.0,1.0,7.0,63.0,10.0,40.0,16.0,15.0,13.0,18.0,27.0,13.0,1.0,1.0,1.0,1.0,4.0,0.0,100.0,100.0,0.33,8,8,8,8,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.java.NdConstantFloat,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,5.0,0.0,,1.0,2.0,5.0,0.0,6.0,30.0,5.0,0.0,6.0,30.0,0.0,0.0,1.0,5.0,52.0,8.0,31.0,13.0,11.0,13.0,13.0,20.0,10.0,1.0,1.0,1.0,1.0,4.0,0.0,100.0,100.0,0.42,6,6,6,6,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.java.NdConstantInt,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,5.0,0.0,,1.0,2.0,5.0,0.0,6.0,30.0,5.0,0.0,6.0,30.0,0.0,0.0,1.0,5.0,52.0,8.0,31.0,13.0,11.0,13.0,13.0,20.0,10.0,1.0,1.0,1.0,1.0,4.0,0.0,100.0,100.0,0.42,6,6,6,6,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.java.NdConstantLong,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,5.0,0.0,,1.0,2.0,5.0,0.0,6.0,30.0,5.0,0.0,6.0,30.0,0.0,0.0,1.0,5.0,52.0,8.0,31.0,13.0,11.0,13.0,13.0,20.0,10.0,1.0,1.0,1.0,1.0,4.0,0.0,100.0,100.0,0.42,6,6,6,6,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.java.NdConstantShort,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,5.0,0.0,,1.0,2.0,5.0,0.0,6.0,30.0,5.0,0.0,6.0,30.0,0.0,0.0,1.0,5.0,52.0,8.0,31.0,13.0,11.0,13.0,13.0,20.0,10.0,1.0,1.0,1.0,1.0,4.0,0.0,100.0,100.0,0.42,6,6,6,6,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.java.NdConstantString,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,6.0,0.0,,1.0,2.0,5.0,0.0,6.0,30.0,5.0,0.0,6.0,30.0,0.0,0.0,1.0,5.0,52.0,8.0,31.0,13.0,11.0,13.0,13.0,20.0,10.0,1.0,1.0,1.0,1.0,4.0,0.0,100.0,100.0,0.42,6,6,6,6,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.java.NdMethod,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,22.0,0.0,,0.0,12.0,35.0,0.0,35.0,65.0,35.0,0.0,35.0,65.0,0.0,1.0,0.0,34.0,281.0,41.0,209.0,70.0,106.0,31.0,98.0,153.0,70.0,6.0,6.0,6.0,1.0,4.0,2.0,0.0,0.0,0.15,52,52,52,35,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.java.NdMethodAnnotationData,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,8.0,0.0,,0.0,5.0,10.0,0.0,10.0,28.0,10.0,0.0,10.0,28.0,0.0,0.0,0.0,10.0,77.0,13.0,47.0,18.0,17.0,17.0,22.0,33.0,16.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.36,10,10,10,10,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.java.NdMethodException,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,4.0,0.0,,0.0,2.0,4.0,0.0,4.0,8.0,4.0,0.0,4.0,8.0,0.0,0.0,0.0,4.0,49.0,7.0,27.0,10.0,10.0,15.0,10.0,16.0,7.0,2.0,2.0,2.0,1.0,2.0,1.0,100.0,100.0,0.56,5,5,5,4,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.java.NdMethodParameter,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,10.0,0.0,,0.0,6.0,13.0,0.0,13.0,17.0,13.0,0.0,13.0,17.0,0.0,2.0,0.0,11.0,98.0,16.0,67.0,26.0,29.0,16.0,32.0,47.0,23.0,2.0,2.0,2.0,1.0,2.0,1.0,100.0,100.0,0.24,15,15,15,13,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.java.NdResourceFile,1.0,1.0,1.0,1.0,6.0,0.0,4.0,1.0,1.0,18.0,0.0,,0.0,14.0,36.0,1.0,36.0,54.0,36.0,1.0,36.0,54.0,0.0,1.0,0.0,35.0,320.0,54.0,209.0,67.0,103.0,57.0,94.0,145.0,66.0,4.0,4.0,4.0,4.0,3.0,2.0,97.0,94.0,0.27,47,47,48,41,False
eclipse.jdt.core,org.eclipse.jdt.internal.core.nd.java.NdResourceFile.getAllWorkspaceLocations.(Anon_2),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,3.0,0.0,,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,False
