project,Kind,Name,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,is_lm
ant,Private Method,org.apache.tools.ant.listener.AnsiColorLogger.setColors,3.0,56.0,5.0,45.0,11.0,32.0,6.0,10.0,387.0,3.0,18.0,29.0,10.0,19.0,11.0,11.0,11.0,1.0,3.0,0.0,2.0,0.0,0.13,11,11,11,1,False
ant,Public Method,org.apache.tools.ant.types.selectors.DepthSelector.isSelected,6.0,51.0,2.0,34.0,10.0,26.0,15.0,7.0,17.0,1.0,14.0,21.0,8.0,13.0,7.0,7.0,9.0,5.0,6.0,6.0,3.0,6.0,0.44,7,7,9,5,False
ant,Public Constructor,org.apache.tools.ant.util.optional.WeakishReference12.WeakishReference12,1.0,9.0,0.0,3.0,1.0,1.0,6.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1,1,1,1,False
ant,Public Method,org.apache.tools.ant.taskdefs.Parallel.setFailOnAny,2.0,11.0,0.0,3.0,1.0,1.0,8.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.67,1,1,1,1,False
ant,Method,org.apache.tools.ant.types.ArchiveScanner.getResourceFiles,4.0,13.0,0.0,7.0,1.0,4.0,7.0,7.0,2.0,0.0,3.0,5.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2,2,2,1,False
ant,Protected Method,org.apache.tools.ant.Project.fireTargetFinished,5.0,19.0,1.0,8.0,3.0,5.0,10.0,3.0,2.0,0.0,6.0,8.0,4.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.25,2,2,2,1,False
ant,Public Method,org.apache.tools.ant.Project.getBuildListeners,5.0,14.0,0.0,9.0,2.0,5.0,5.0,2.0,2.0,0.0,5.0,8.0,3.0,5.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.56,2,2,2,1,False
ant,Public Method,org.apache.tools.ant.taskdefs.optional.j2ee.WebLogicHotDeploymentTool.validateAttributes,5.0,40.0,5.0,22.0,2.0,16.0,13.0,7.0,16.0,1.0,6.0,11.0,2.0,9.0,5.0,5.0,11.0,1.0,0.0,0.0,1.0,0.0,0.59,5,5,11,1,False
ant,Public Method,org.apache.tools.ant.taskdefs.Chmod.createExclude,1.0,8.0,0.0,4.0,1.0,2.0,4.0,3.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,False
ant,Abstract Method,org.apache.tools.ant.taskdefs.optional.ejb.EJBDeploymentTool.validateConfigured,1.0,5.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,0,0,False
