project,Kind,Name,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,is_lpl
hive,Abstract Method,org.apache.hadoop.hive.shims.HadoopShims.InputSplitShim.getNumPaths,1.0,2,0,1,1,0,1,1.0,0.0,0.0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0,0,0,False
hive,Public Static Method,org.apache.hive.pdk.FunctionExtractor.main,2.0,16,0,16,3,12,0,6.0,3.0,0.0,10,14,4,10,3.0,3.0,3.0,3.0,1.0,1.0,2,1.0,0.0,3,3,3,3,False
hive,Public Method,org.apache.hadoop.hive.serde2.NullStructSerDe.NullStructField.getFieldName,0.0,3,0,3,1,1,0,1.0,1.0,0.0,1,2,1,1,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,1,1,1,1,False
hive,Public Method,org.apache.hadoop.hive.ql.exec.FileSinkOperator.FSPaths.getOutWriters,1.0,3,0,3,1,1,0,1.0,1.0,0.0,1,2,1,1,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,1,1,1,1,False
hive,Public Method,org.apache.hadoop.hive.metastore.HiveMetaStoreClient.get_privilege_set,4.0,5,0,5,3,1,0,2.0,1.0,0.0,1,2,1,1,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,1,1,1,1,False
hive,Private Method,org.apache.hadoop.hive.ql.io.RCFile.Reader.seekToNextKeyBuffer,7.0,8,0,8,1,4,0,1.0,3.0,0.0,2,5,1,4,3.0,3.0,3.0,1.0,1.0,0.0,1,0.0,0.0,3,3,3,1,False
hive,Public Method,org.apache.hadoop.hive.ql.metadata.Partition.getSchema,3.0,3,0,3,1,1,0,3.0,1.0,0.0,1,2,1,1,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,1,1,1,1,False
hive,Public Method,org.apache.hadoop.hive.metastore.api.ThriftHiveMetastore.add_index_result.unsetO1,1.0,3,0,3,1,1,0,1.0,1.0,0.0,1,2,1,1,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,1,1,1,1,False
hive,Private Method,org.apache.hadoop.hive.ql.parse.SemanticAnalyzer.genTablePlan,17.0,204,25,152,44,128,27,71.0,5512.0,4.0,77,101,41,60,22.0,22.0,34.0,5.0,7.0,5.0,4,3.0,0.18,22,22,34,5,False
hive,Public Method,org.apache.hadoop.hive.common.metrics.MetricsMBeanImpl.put,3.0,8,0,8,1,4,0,3.0,2.0,0.0,2,5,1,4,2.0,2.0,2.0,1.0,0.0,0.0,1,0.0,0.0,2,2,2,1,False
hive,Public Method,org.apache.hadoop.hive.metastore.api.ThriftHiveMetastore.get_schema_result._Fields.getFieldName,1.0,3,0,3,1,1,0,1.0,1.0,0.0,1,2,1,1,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,1,1,1,1,False
hive,Private Method,org.apache.hadoop.hive.metastore.HiveMetaStoreClient.getHook,4.0,6,0,6,1,3,0,2.0,2.0,0.0,2,4,1,3,2.0,2.0,2.0,1.0,1.0,0.0,1,0.0,0.0,2,2,2,1,False
hive,Public Method,org.apache.hadoop.hive.ql.plan.GrantRevokeRoleDDL.setGrantor,1.0,3,0,3,1,1,0,1.0,1.0,0.0,1,2,1,1,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0,0.0,1,1,1,1,False
