project,Kind,Name,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,is_lpl
xerces,Public Method,dom.DTest.testDOMerrors,4.0,83.0,26.0,27.0,7.0,17.0,31.0,4.0,8.0,1.0,15.0,17.0,6.0,11.0,4.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,1.15,4,4,4,1,False
xerces,Public Method,dom.DTest.testDeepNodeList,2.0,38.0,3.0,25.0,3.0,15.0,13.0,7.0,16.0,1.0,12.0,17.0,3.0,14.0,5.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.52,5,5,5,1,False
xerces,Public Method,dom.DTest.testDocument,2.0,140.0,18.0,93.0,21.0,65.0,40.0,20.0,864.0,3.0,58.0,68.0,20.0,48.0,14.0,14.0,20.0,7.0,6.0,6.0,2.0,6.0,0.43,14,14,20,7,False
xerces,Public Method,dom.DTest.testDocumentFragment,2.0,23.0,2.0,7.0,3.0,4.0,14.0,2.0,2.0,0.0,3.0,5.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,2,2,2,1,False
xerces,Public Method,dom.DTest.testDocumentType,2.0,59.0,4.0,41.0,8.0,28.0,22.0,14.0,16.0,1.0,25.0,30.0,8.0,22.0,6.0,6.0,9.0,1.0,0.0,0.0,1.0,0.0,0.54,6,6,9,1,False
xerces,Public Method,dom.DTest.testElement,2.0,121.0,6.0,99.0,24.0,68.0,26.0,22.0,864.0,3.0,65.0,77.0,23.0,54.0,13.0,13.0,16.0,7.0,6.0,6.0,2.0,6.0,0.26,13,13,16,7,False
xerces,Public Method,dom.DTest.testEntity,2.0,56.0,2.0,41.0,5.0,27.0,17.0,14.0,32.0,2.0,22.0,28.0,5.0,23.0,7.0,7.0,10.0,1.0,0.0,0.0,1.0,0.0,0.41,7,7,10,1,False
xerces,Public Method,dom.DTest.testEntityReference,2.0,34.0,2.0,19.0,4.0,12.0,17.0,7.0,4.0,1.0,9.0,12.0,4.0,8.0,4.0,4.0,7.0,1.0,0.0,0.0,1.0,0.0,0.89,4,4,7,1,False
xerces,Public Method,dom.DTest.testNode,2.0,49.0,1.0,30.0,4.0,17.0,19.0,5.0,8.0,1.0,14.0,18.0,4.0,14.0,4.0,4.0,4.0,1.0,2.0,0.0,1.0,0.0,0.63,4,4,4,1,False
xerces,Public Method,dom.DTest.testNotation,2.0,49.0,2.0,34.0,5.0,22.0,20.0,12.0,16.0,1.0,18.0,23.0,5.0,18.0,6.0,6.0,9.0,1.0,0.0,0.0,1.0,0.0,0.59,6,6,9,1,False
xerces,Public Method,dom.DTest.testPI,2.0,53.0,3.0,38.0,5.0,24.0,18.0,10.0,32.0,2.0,19.0,25.0,5.0,20.0,7.0,7.0,10.0,1.0,0.0,0.0,1.0,0.0,0.47,7,7,10,1,False
xerces,Public Method,dom.DTest.testText,2.0,56.0,6.0,34.0,6.0,22.0,24.0,12.0,16.0,1.0,18.0,23.0,6.0,17.0,6.0,6.0,9.0,1.0,0.0,0.0,1.0,0.0,0.71,6,6,9,1,False
xerces,Public Method,dom.DTest.treeCompare,4.0,54.0,2.0,44.0,3.0,28.0,14.0,6.0,12.0,1.0,14.0,23.0,3.0,20.0,10.0,10.0,17.0,9.0,15.0,15.0,4.0,15.0,0.32,10,10,17,9,False
xerces,Public Static Method,dom.GetElementsByTagName.main,13.0,135.0,9.0,115.0,14.0,82.0,12.0,15.0,553346.0,6.0,53.0,77.0,15.0,62.0,25.0,25.0,25.0,13.0,27.0,27.0,4.0,19.0,0.1,25,25,25,13,False
